date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2021-10-10,14,Oct,Autumn,0,1,2,16,1,warm,1 light air,3 good
2021-10-11,8,Oct,Autumn,0,1,20,-40,0,cold,3 gentle breeze,0 very bad
2021-10-12,7,Oct,Autumn,0,1,21,-18,0,cold,4 moderate breeze,1 bad
2021-10-13,9,Oct,Autumn,0,1,32,-38,1,cold,5 fresh breeze,0 very bad
2021-10-14,7,Oct,Autumn,1,0,43,-38,0,cold,6 strong breeze,0 very bad
2021-10-15,8,Oct,Autumn,0,1,29,-20,0,cold,5 fresh breeze,1 bad
2021-10-16,7,Oct,Autumn,0,1,29,-29,0,cold,5 fresh breeze,0 very bad
2021-10-17,14,Oct,Autumn,0,1,7,9,1,warm,2 light breeze,2 okish
2021-10-18,13,Oct,Autumn,0,1,4,9,1,warm,1 light air,2 okish
2021-10-19,12,Oct,Autumn,0,1,1,14,1,warm,0 calm,3 good
2021-10-20,8,Oct,Autumn,0,1,14,9,1,cold,3 gentle breeze,2 okish
2021-10-21,8,Oct,Autumn,0,1,21,-20,0,cold,4 moderate breeze,1 bad
2021-10-22,10,Oct,Autumn,0,1,30,-23,0,cold,5 fresh breeze,1 bad
2021-10-23,8,Oct,Autumn,0,1,22,-12,1,cold,4 moderate breeze,1 bad
2021-10-24,13,Oct,Autumn,0,1,5,19,1,warm,1 light air,3 good
2021-10-25,13,Oct,Autumn,0,1,9,8,1,warm,2 light breeze,2 okish
2021-10-26,9,Oct,Autumn,0,1,13,27,1,cold,3 gentle breeze,3 good
2021-10-27,13,Oct,Autumn,1,0,31,-55,0,warm,5 fresh breeze,0 very bad
2021-10-28,7,Oct,Autumn,0,1,31,-20,1,cold,5 fresh breeze,1 bad
2021-10-29,10,Oct,Autumn,0,1,21,-34,0,cold,4 moderate breeze,0 very bad
2021-10-30,13,Oct,Autumn,0,1,6,17,1,warm,2 light breeze,3 good
2021-10-31,7,Oct,Autumn,0,1,26,-20,1,cold,4 moderate breeze,1 bad
2021-11-01,8,Nov,Autumn,0,1,25,-26,1,cold,4 moderate breeze,0 very bad
2021-11-02,6,Nov,Autumn,0,1,17,26,1,cold,3 gentle breeze,3 good
2021-11-03,5,Nov,Autumn,0,1,14,12,1,cold,3 gentle breeze,3 good
2021-11-04,9,Nov,Autumn,0,1,18,8,1,cold,3 gentle breeze,2 okish
2021-11-05,5,Nov,Autumn,0,1,19,20,1,cold,3 gentle breeze,3 good
2021-11-06,6,Nov,Autumn,0,1,33,-18,1,cold,5 fresh breeze,1 bad
2021-11-07,9,Nov,Autumn,0,1,22,-21,0,cold,4 moderate breeze,1 bad
2021-11-08,6,Nov,Autumn,0,1,16,4,1,cold,3 gentle breeze,2 okish
2021-11-09,3,Nov,Autumn,0,1,16,3,1,cold,3 gentle breeze,2 okish
2021-11-10,4,Nov,Autumn,0,1,29,-17,1,cold,5 fresh breeze,1 bad
2021-11-11,9,Nov,Autumn,0,1,29,-24,1,cold,5 fresh breeze,1 bad
2021-11-12,4,Nov,Autumn,0,1,16,18,1,cold,3 gentle breeze,3 good
2021-11-13,5,Nov,Autumn,0,1,22,-34,0,cold,4 moderate breeze,0 very bad
2021-11-14,3,Nov,Autumn,0,1,27,-34,0,cold,4 moderate breeze,0 very bad
2021-11-15,9,Nov,Autumn,0,1,33,-19,1,cold,5 fresh breeze,1 bad
2021-11-16,6,Nov,Autumn,0,1,27,-40,0,cold,4 moderate breeze,0 very bad
2021-11-17,6,Nov,Autumn,0,1,28,-34,0,cold,4 moderate breeze,0 very bad
2021-11-18,3,Nov,Autumn,0,1,20,-24,1,cold,3 gentle breeze,1 bad
2021-11-19,6,Nov,Autumn,0,1,19,21,1,cold,3 gentle breeze,3 good
2021-11-20,4,Nov,Autumn,0,1,23,-36,0,cold,4 moderate breeze,0 very bad
2021-11-21,9,Nov,Autumn,0,1,21,-16,1,cold,4 moderate breeze,1 bad
2021-11-22,8,Nov,Autumn,0,1,25,-26,0,cold,4 moderate breeze,0 very bad
2021-11-23,6,Nov,Autumn,0,1,29,-33,0,cold,5 fresh breeze,0 very bad
2021-11-24,4,Nov,Autumn,0,1,32,-38,0,cold,5 fresh breeze,0 very bad
2021-11-25,4,Nov,Autumn,0,1,29,-36,1,cold,5 fresh breeze,0 very bad
2021-11-26,5,Nov,Autumn,0,1,24,-32,0,cold,4 moderate breeze,0 very bad
2021-11-27,5,Nov,Autumn,0,1,17,14,1,cold,3 gentle breeze,3 good
2021-11-28,6,Nov,Autumn,0,1,29,-27,1,cold,5 fresh breeze,0 very bad
2021-11-29,3,Nov,Autumn,0,1,13,12,1,cold,3 gentle breeze,3 good
2021-11-30,5,Nov,Autumn,0,1,13,5,1,cold,3 gentle breeze,2 okish
2021-12-01,-2,Dec,Winter,0,1,30,-16,1,very cold,5 fresh breeze,1 bad
2021-12-02,5,Dec,Winter,0,1,20,-20,0,cold,3 gentle breeze,1 bad
2021-12-03,5,Dec,Winter,0,1,31,-17,0,cold,5 fresh breeze,1 bad
2021-12-04,-3,Dec,Winter,0,1,26,-29,1,very cold,4 moderate breeze,0 very bad
2021-12-05,2,Dec,Winter,0,1,27,-28,1,cold,4 moderate breeze,0 very bad
2021-12-06,4,Dec,Winter,0,1,13,25,1,cold,3 gentle breeze,3 good
2021-12-07,5,Dec,Winter,0,1,25,-24,0,cold,4 moderate breeze,1 bad
2021-12-08,3,Dec,Winter,0,1,17,18,1,cold,3 gentle breeze,3 good
2021-12-09,0,Dec,Winter,0,1,21,-20,1,very cold,4 moderate breeze,1 bad
2021-12-10,-2,Dec,Winter,0,1,19,5,1,very cold,3 gentle breeze,2 okish
2021-12-11,1,Dec,Winter,0,1,16,9,1,cold,3 gentle breeze,2 okish
2021-12-12,-5,Dec,Winter,0,1,24,-28,1,very cold,4 moderate breeze,0 very bad
2021-12-13,5,Dec,Winter,0,1,16,19,1,cold,3 gentle breeze,3 good
2021-12-14,4,Dec,Winter,0,1,14,11,1,cold,3 gentle breeze,3 good
2021-12-15,5,Dec,Winter,0,1,25,-23,1,cold,4 moderate breeze,1 bad
2021-12-16,3,Dec,Winter,0,1,22,-28,0,cold,4 moderate breeze,0 very bad
2021-12-17,5,Dec,Winter,0,1,26,-19,1,cold,4 moderate breeze,1 bad
2021-12-18,3,Dec,Winter,1,0,29,-40,0,cold,5 fresh breeze,0 very bad
2021-12-19,-1,Dec,Winter,0,1,15,25,1,very cold,3 gentle breeze,3 good
2021-12-20,3,Dec,Winter,0,1,31,-19,1,cold,5 fresh breeze,1 bad
2021-12-21,3,Dec,Winter,0,1,25,-18,0,cold,4 moderate breeze,1 bad
2021-12-22,-3,Dec,Winter,0,1,30,-31,0,very cold,5 fresh breeze,0 very bad
2021-12-23,2,Dec,Winter,1,0,45,-35,0,cold,6 strong breeze,0 very bad
2021-12-24,-3,Dec,Winter,0,1,17,23,1,very cold,3 gentle breeze,3 good
2021-12-25,-2,Dec,Winter,0,1,19,24,1,very cold,3 gentle breeze,3 good
2021-12-26,-4,Dec,Winter,0,1,14,11,1,very cold,3 gentle breeze,3 good
2021-12-27,-5,Dec,Winter,0,1,21,-29,0,very cold,4 moderate breeze,0 very bad
2021-12-28,3,Dec,Winter,0,1,24,-36,1,cold,4 moderate breeze,0 very bad
2021-12-29,1,Dec,Winter,0,1,28,-25,1,cold,4 moderate breeze,0 very bad
2021-12-30,1,Dec,Winter,1,0,52,-52,0,cold,6 strong breeze,0 very bad
2021-12-31,-5,Dec,Winter,0,1,17,11,1,very cold,3 gentle breeze,3 good
2022-01-01,4,Jan,Winter,1,0,44,-39,1,cold,6 strong breeze,0 very bad
2022-01-02,4,Jan,Winter,0,1,23,-28,0,cold,4 moderate breeze,0 very bad
2022-01-03,2,Jan,Winter,0,1,28,-21,0,cold,4 moderate breeze,1 bad
2022-01-04,0,Jan,Winter,0,1,28,-27,1,very cold,4 moderate breeze,0 very bad
2022-01-05,-1,Jan,Winter,0,1,15,4,1,very cold,3 gentle breeze,2 okish
2022-01-06,-8,Jan,Winter,0,1,20,-16,0,very cold,3 gentle breeze,1 bad
2022-01-07,-7,Jan,Winter,0,1,21,-27,0,very cold,4 moderate breeze,0 very bad
2022-01-08,1,Jan,Winter,0,1,31,-27,0,cold,5 fresh breeze,0 very bad
2022-01-09,-10,Jan,Winter,0,1,27,-13,1,very cold,4 moderate breeze,1 bad
2022-01-10,2,Jan,Winter,0,1,20,-20,0,cold,3 gentle breeze,1 bad
2022-01-11,-2,Jan,Winter,0,1,24,-33,0,very cold,4 moderate breeze,0 very bad
2022-01-12,-6,Jan,Winter,0,1,13,19,1,very cold,3 gentle breeze,3 good
2022-01-13,1,Jan,Winter,0,1,26,-32,0,cold,4 moderate breeze,0 very bad
2022-01-14,3,Jan,Winter,0,1,24,-22,0,cold,4 moderate breeze,1 bad
2022-01-15,-10,Jan,Winter,0,1,15,4,1,very cold,3 gentle breeze,2 okish
2022-01-16,-6,Jan,Winter,0,1,19,12,1,very cold,3 gentle breeze,3 good
2022-01-17,-5,Jan,Winter,0,1,17,24,1,very cold,3 gentle breeze,3 good
2022-01-18,-9,Jan,Winter,0,1,21,-26,1,very cold,4 moderate breeze,0 very bad
2022-01-19,3,Jan,Winter,0,1,27,-27,0,cold,4 moderate breeze,0 very bad
2022-01-20,-8,Jan,Winter,0,1,18,5,1,very cold,3 gentle breeze,2 okish
2022-01-21,-3,Jan,Winter,0,1,33,-31,1,very cold,5 fresh breeze,0 very bad
2022-01-22,-8,Jan,Winter,0,1,29,-37,0,very cold,5 fresh breeze,0 very bad
2022-01-23,3,Jan,Winter,0,1,16,8,1,cold,3 gentle breeze,2 okish
2022-01-24,0,Jan,Winter,0,1,33,-13,0,very cold,5 fresh breeze,1 bad
2022-01-25,-2,Jan,Winter,1,0,43,-35,0,very cold,6 strong breeze,0 very bad
2022-01-26,-10,Jan,Winter,0,1,24,-26,1,very cold,4 moderate breeze,0 very bad
2022-01-27,-10,Jan,Winter,1,0,45,-24,0,very cold,6 strong breeze,1 bad
2022-01-28,-6,Jan,Winter,0,1,24,-24,0,very cold,4 moderate breeze,1 bad
2022-01-29,-7,Jan,Winter,0,1,14,11,1,very cold,3 gentle breeze,3 good
2022-01-30,-9,Jan,Winter,0,1,27,-24,0,very cold,4 moderate breeze,1 bad
2022-01-31,2,Jan,Winter,0,1,27,-32,1,cold,4 moderate breeze,0 very bad
2022-02-01,-4,Feb,Winter,0,1,17,10,1,very cold,3 gentle breeze,2 okish
2022-02-02,2,Feb,Winter,0,1,22,-30,0,cold,4 moderate breeze,0 very bad
2022-02-03,0,Feb,Winter,0,1,28,-20,0,very cold,4 moderate breeze,1 bad
2022-02-04,3,Feb,Winter,0,1,24,-16,0,cold,4 moderate breeze,1 bad
2022-02-05,3,Feb,Winter,0,1,23,-26,1,cold,4 moderate breeze,0 very bad
2022-02-06,1,Feb,Winter,0,1,14,20,1,cold,3 gentle breeze,3 good
2022-02-07,-2,Feb,Winter,0,1,21,-17,0,very cold,4 moderate breeze,1 bad
2022-02-08,3,Feb,Winter,0,1,27,-26,1,cold,4 moderate breeze,0 very bad
2022-02-09,1,Feb,Winter,0,1,19,4,1,cold,3 gentle breeze,2 okish
2022-02-10,-4,Feb,Winter,0,1,14,16,1,very cold,3 gentle breeze,3 good
2022-02-11,5,Feb,Winter,0,1,27,-27,0,cold,4 moderate breeze,0 very bad
2022-02-12,-2,Feb,Winter,0,1,16,18,1,very cold,3 gentle breeze,3 good
2022-02-13,-4,Feb,Winter,0,1,14,17,1,very cold,3 gentle breeze,3 good
2022-02-14,4,Feb,Winter,0,1,21,-33,0,cold,4 moderate breeze,0 very bad
2022-02-15,-2,Feb,Winter,0,1,14,22,1,very cold,3 gentle breeze,3 good
2022-02-16,-4,Feb,Winter,0,1,31,-37,1,very cold,5 fresh breeze,0 very bad
2022-02-17,-2,Feb,Winter,0,1,10,8,1,very cold,2 light breeze,2 okish
2022-02-18,-3,Feb,Winter,0,1,24,-16,0,very cold,4 moderate breeze,1 bad
2022-02-19,6,Feb,Winter,0,1,26,-17,1,cold,4 moderate breeze,1 bad
2022-02-20,-3,Feb,Winter,0,1,29,-39,1,very cold,5 fresh breeze,0 very bad
2022-02-21,0,Feb,Winter,0,1,17,10,1,very cold,3 gentle breeze,2 okish
2022-02-22,2,Feb,Winter,0,1,16,28,1,cold,3 gentle breeze,3 good
2022-02-23,-5,Feb,Winter,0,1,19,10,1,very cold,3 gentle breeze,2 okish
2022-02-24,2,Feb,Winter,0,1,28,-28,1,cold,4 moderate breeze,0 very bad
2022-02-25,5,Feb,Winter,0,1,29,-31,1,cold,5 fresh breeze,0 very bad
2022-02-26,1,Feb,Winter,0,1,24,-22,0,cold,4 moderate breeze,1 bad
2022-02-27,5,Feb,Winter,0,1,29,-37,0,cold,5 fresh breeze,0 very bad
2022-02-28,-3,Feb,Winter,0,1,30,-31,1,very cold,5 fresh breeze,0 very bad
2022-03-01,2,Mar,Spring,0,1,29,-20,1,cold,5 fresh breeze,1 bad
2022-03-02,3,Mar,Spring,0,1,15,21,1,cold,3 gentle breeze,3 good
2022-03-03,8,Mar,Spring,0,1,27,-32,0,cold,4 moderate breeze,0 very bad
2022-03-04,8,Mar,Spring,0,1,14,10,1,cold,3 gentle breeze,2 okish
2022-03-05,5,Mar,Spring,0,1,30,-27,0,cold,5 fresh breeze,0 very bad
2022-03-06,5,Mar,Spring,0,1,26,-33,0,cold,4 moderate breeze,0 very bad
2022-03-07,7,Mar,Spring,0,1,29,-19,0,cold,5 fresh breeze,1 bad
2022-03-08,8,Mar,Spring,0,1,15,3,1,cold,3 gentle breeze,2 okish
2022-03-09,7,Mar,Spring,0,1,28,-19,1,cold,4 moderate breeze,1 bad
2022-03-10,3,Mar,Spring,0,1,14,3,1,cold,3 gentle breeze,2 okish
2022-03-11,10,Mar,Spring,0,1,23,-24,1,cold,4 moderate breeze,1 bad
2022-03-12,2,Mar,Spring,0,1,28,-39,1,cold,4 moderate breeze,0 very bad
2022-03-13,5,Mar,Spring,0,1,15,25,1,cold,3 gentle breeze,3 good
2022-03-14,3,Mar,Spring,0,1,18,15,1,cold,3 gentle breeze,3 good
2022-03-15,2,Mar,Spring,0,1,19,18,1,cold,3 gentle breeze,3 good
2022-03-16,8,Mar,Spring,0,1,20,-21,0,cold,3 gentle breeze,1 bad
2022-03-17,6,Mar,Spring,0,1,16,11,1,cold,3 gentle breeze,3 good
2022-03-18,4,Mar,Spring,0,1,15,2,1,cold,3 gentle breeze,2 okish
2022-03-19,9,Mar,Spring,0,1,28,-34,0,cold,4 moderate breeze,0 very bad
2022-03-20,7,Mar,Spring,0,1,31,-29,0,cold,5 fresh breeze,0 very bad
2022-03-21,8,Mar,Spring,0,1,18,7,1,cold,3 gentle breeze,2 okish
2022-03-22,7,Mar,Spring,0,1,13,11,1,cold,3 gentle breeze,3 good
2022-03-23,10,Mar,Spring,0,1,22,-25,0,cold,4 moderate breeze,0 very bad
2022-03-24,2,Mar,Spring,0,1,29,-20,1,cold,5 fresh breeze,1 bad
2022-03-25,9,Mar,Spring,0,1,30,-33,0,cold,5 fresh breeze,0 very bad
2022-03-26,3,Mar,Spring,0,1,17,22,1,cold,3 gentle breeze,3 good
2022-03-27,8,Mar,Spring,0,1,30,-28,0,cold,5 fresh breeze,0 very bad
2022-03-28,7,Mar,Spring,0,1,12,7,1,cold,3 gentle breeze,2 okish
2022-03-29,8,Mar,Spring,0,1,24,-15,1,cold,4 moderate breeze,1 bad
2022-03-30,2,Mar,Spring,0,1,23,-29,0,cold,4 moderate breeze,0 very bad
2022-03-31,6,Mar,Spring,0,1,15,9,1,cold,3 gentle breeze,2 okish
2022-04-01,4,Apr,Spring,0,1,29,-36,0,cold,5 fresh breeze,0 very bad
2022-04-02,9,Apr,Spring,0,1,16,21,1,cold,3 gentle breeze,3 good
2022-04-03,5,Apr,Spring,0,1,25,-30,1,cold,4 moderate breeze,0 very bad
2022-04-04,4,Apr,Spring,0,1,29,-29,0,cold,5 fresh breeze,0 very bad
2022-04-05,10,Apr,Spring,0,1,15,7,1,cold,3 gentle breeze,2 okish
2022-04-06,13,Apr,Spring,0,1,0,17,1,warm,0 calm,3 good
2022-04-07,13,Apr,Spring,0,1,7,25,1,warm,2 light breeze,3 good
2022-04-08,6,Apr,Spring,0,1,15,16,1,cold,3 gentle breeze,3 good
2022-04-09,12,Apr,Spring,0,1,10,10,1,warm,2 light breeze,2 okish
2022-04-10,4,Apr,Spring,0,1,22,-24,1,cold,4 moderate breeze,1 bad
2022-04-11,14,Apr,Spring,0,1,7,14,1,warm,2 light breeze,3 good
2022-04-12,10,Apr,Spring,0,1,24,-22,1,cold,4 moderate breeze,1 bad
2022-04-13,14,Apr,Spring,0,1,3,20,1,warm,1 light air,3 good
2022-04-14,8,Apr,Spring,0,1,17,10,1,cold,3 gentle breeze,2 okish
2022-04-15,8,Apr,Spring,0,1,13,13,1,cold,3 gentle breeze,3 good
2022-04-16,10,Apr,Spring,0,1,28,-22,1,cold,4 moderate breeze,1 bad
2022-04-17,13,Apr,Spring,0,1,2,13,1,warm,1 light air,3 good
2022-04-18,10,Apr,Spring,0,1,25,-28,0,cold,4 moderate breeze,0 very bad
2022-04-19,8,Apr,Spring,0,1,20,-24,0,cold,3 gentle breeze,1 bad
2022-04-20,8,Apr,Spring,0,1,22,-30,1,cold,4 moderate breeze,0 very bad
2022-04-21,12,Apr,Spring,0,1,3,9,1,warm,1 light air,2 okish
2022-04-22,9,Apr,Spring,0,1,14,23,1,cold,3 gentle breeze,3 good
2022-04-23,11,Apr,Spring,0,1,4,17,1,warm,1 light air,3 good
2022-04-24,6,Apr,Spring,0,1,19,23,1,cold,3 gentle breeze,3 good
2022-04-25,6,Apr,Spring,0,1,28,-15,1,cold,4 moderate breeze,1 bad
2022-04-26,12,Apr,Spring,1,0,27,-27,1,warm,4 moderate breeze,0 very bad
2022-04-27,8,Apr,Spring,0,1,18,27,1,cold,3 gentle breeze,3 good
2022-04-28,7,Apr,Spring,0,1,27,-20,1,cold,4 moderate breeze,1 bad
2022-04-29,8,Apr,Spring,0,1,21,-15,1,cold,4 moderate breeze,1 bad
2022-04-30,12,Apr,Spring,0,1,5,5,1,warm,1 light air,2 okish
2022-05-01,15,May,Spring,0,1,8,28,1,warm,2 light breeze,3 good
2022-05-02,15,May,Spring,0,1,5,40,1,warm,1 light air,4 very good
2022-05-03,9,May,Spring,0,1,19,10,1,cold,3 gentle breeze,2 okish
2022-05-04,15,May,Spring,0,1,6,42,1,warm,2 light breeze,4 very good
2022-05-05,16,May,Spring,0,1,7,42,1,warm,2 light breeze,4 very good
2022-05-06,13,May,Spring,0,1,4,9,1,warm,1 light air,2 okish
2022-05-07,10,May,Spring,0,1,20,-14,0,cold,3 gentle breeze,1 bad
2022-05-08,16,May,Spring,0,1,5,23,1,warm,1 light air,3 good
2022-05-09,9,May,Spring,0,1,26,-31,1,cold,4 moderate breeze,0 very bad
2022-05-10,15,May,Spring,0,1,4,49,1,warm,1 light air,4 very good
2022-05-11,13,May,Spring,0,1,7,20,1,warm,2 light breeze,3 good
2022-05-12,9,May,Spring,0,1,29,-18,0,cold,5 fresh breeze,1 bad
2022-05-13,10,May,Spring,0,1,19,17,1,cold,3 gentle breeze,3 good
2022-05-14,9,May,Spring,0,1,25,-14,0,cold,4 moderate breeze,1 bad
2022-05-15,17,May,Spring,0,1,2,47,1,warm,1 light air,4 very good
2022-05-16,13,May,Spring,0,1,3,11,1,warm,1 light air,3 good
2022-05-17,15,May,Spring,0,1,6,32,1,warm,2 light breeze,4 very good
2022-05-18,11,May,Spring,0,1,7,13,1,warm,2 light breeze,3 good
2022-05-19,10,May,Spring,0,1,11,24,1,cold,2 light breeze,3 good
2022-05-20,15,May,Spring,0,1,3,36,1,warm,1 light air,4 very good
2022-05-21,11,May,Spring,0,1,4,26,1,warm,1 light air,3 good
2022-05-22,13,May,Spring,0,1,4,10,1,warm,1 light air,2 okish
2022-05-23,11,May,Spring,0,1,5,23,1,warm,1 light air,3 good
2022-05-24,15,May,Spring,0,1,1,36,1,warm,0 calm,4 very good
2022-05-25,16,May,Spring,0,1,2,43,1,warm,1 light air,4 very good
2022-05-26,11,May,Spring,0,1,6,11,1,warm,2 light breeze,3 good
2022-05-27,9,May,Spring,0,1,14,17,1,cold,3 gentle breeze,3 good
2022-05-28,12,May,Spring,1,0,29,-44,0,warm,5 fresh breeze,0 very bad
2022-05-29,10,May,Spring,0,1,27,-27,1,cold,4 moderate breeze,0 very bad
2022-05-30,17,May,Spring,0,1,0,54,1,warm,0 calm,4 very good
2022-05-31,14,May,Spring,0,1,8,15,1,warm,2 light breeze,3 good
2022-06-01,13,Jun,Summer,0,1,7,18,1,warm,2 light breeze,3 good
2022-06-02,12,Jun,Summer,0,1,6,15,1,warm,2 light breeze,3 good
2022-06-03,19,Jun,Summer,0,1,3,35,1,warm,1 light air,4 very good
2022-06-04,17,Jun,Summer,0,1,7,32,1,warm,2 light breeze,4 very good
2022-06-05,21,Jun,Summer,0,1,5,31,1,hot,1 light air,4 very good
2022-06-06,15,Jun,Summer,0,1,6,40,1,warm,2 light breeze,4 very good
2022-06-07,23,Jun,Summer,0,1,3,49,1,hot,1 light air,4 very good
2022-06-08,21,Jun,Summer,0,1,5,35,1,hot,1 light air,4 very good
2022-06-09,16,Jun,Summer,0,1,2,35,1,warm,1 light air,4 very good
2022-06-10,13,Jun,Summer,0,1,5,10,1,warm,1 light air,2 okish
2022-06-11,18,Jun,Summer,0,1,7,48,1,warm,2 light breeze,4 very good
2022-06-12,19,Jun,Summer,0,1,5,50,1,warm,1 light air,4 very good
2022-06-13,21,Jun,Summer,1,0,27,-15,0,hot,4 moderate breeze,1 bad
2022-06-14,23,Jun,Summer,0,1,3,30,1,hot,1 light air,3 good
2022-06-15,18,Jun,Summer,0,1,5,40,1,warm,1 light air,4 very good
2022-06-16,23,Jun,Summer,0,1,6,38,1,hot,2 light breeze,4 very good
2022-06-17,13,Jun,Summer,0,1,8,17,1,warm,2 light breeze,3 good
2022-06-18,19,Jun,Summer,0,1,1,57,1,warm,0 calm,4 very good
2022-06-19,15,Jun,Summer,0,1,1,31,1,warm,0 calm,4 very good
2022-06-20,23,Jun,Summer,0,1,4,40,1,hot,1 light air,4 very good
2022-06-21,14,Jun,Summer,0,1,1,14,1,warm,0 calm,3 good
2022-06-22,20,Jun,Summer,0,1,7,55,1,warm,2 light breeze,4 very good
2022-06-23,24,Jun,Summer,0,1,3,49,1,hot,1 light air,4 very good
2022-06-24,13,Jun,Summer,0,1,3,16,1,warm,1 light air,3 good
2022-06-25,11,Jun,Summer,0,1,9,7,1,warm,2 light breeze,2 okish
2022-06-26,13,Jun,Summer,0,1,3,15,1,warm,1 light air,3 good
2022-06-27,22,Jun,Summer,0,1,5,48,1,hot,1 light air,4 very good
2022-06-28,13,Jun,Summer,0,1,8,14,1,warm,2 light breeze,3 good
2022-06-29,14,Jun,Summer,0,1,7,19,1,warm,2 light breeze,3 good
2022-06-30,13,Jun,Summer,0,1,5,10,1,warm,1 light air,2 okish
2022-07-01,35,Jul,Summer,0,1,6,33,1,hot,2 light breeze,4 very good
2022-07-02,13,Jul,Summer,0,1,3,15,1,warm,1 light air,3 good
2022-07-03,19,Jul,Summer,0,1,7,50,1,warm,2 light breeze,4 very good
2022-07-04,18,Jul,Summer,0,1,1,52,1,warm,0 calm,4 very good
2022-07-05,29,Jul,Summer,0,1,3,47,1,hot,1 light air,4 very good
2022-07-06,19,Jul,Summer,0,1,5,40,1,warm,1 light air,4 very good
2022-07-07,19,Jul,Summer,0,1,5,45,1,warm,1 light air,4 very good
2022-07-08,28,Jul,Summer,0,1,8,42,1,hot,2 light breeze,4 very good
2022-07-09,20,Jul,Summer,1,0,25,-6,0,warm,4 moderate breeze,1 bad
2022-07-10,14,Jul,Summer,0,1,9,17,1,warm,2 light breeze,3 good
2022-07-11,30,Jul,Summer,0,1,7,52,1,hot,2 light breeze,4 very good
2022-07-12,29,Jul,Summer,0,1,5,34,1,hot,1 light air,4 very good
2022-07-13,32,Jul,Summer,0,1,1,36,1,hot,0 calm,4 very good
2022-07-14,14,Jul,Summer,0,1,3,28,1,warm,1 light air,3 good
2022-07-15,30,Jul,Summer,0,1,7,27,1,hot,2 light breeze,3 good
2022-07-16,31,Jul,Summer,0,1,0,60,1,hot,0 calm,4 very good
2022-07-17,22,Jul,Summer,0,1,3,22,1,hot,1 light air,3 good
2022-07-18,19,Jul,Summer,0,1,7,22,1,warm,2 light breeze,3 good
2022-07-19,20,Jul,Summer,0,1,1,47,1,warm,0 calm,4 very good
2022-07-20,15,Jul,Summer,0,1,5,36,1,warm,1 light air,4 very good
2022-07-21,28,Jul,Summer,1,0,24,-10,1,hot,4 moderate breeze,1 bad
2022-07-22,27,Jul,Summer,0,1,6,42,1,hot,2 light breeze,4 very good
2022-07-23,32,Jul,Summer,0,1,10,27,1,hot,2 light breeze,3 good
2022-07-24,34,Jul,Summer,0,1,5,39,1,hot,1 light air,4 very good
2022-07-25,14,Jul,Summer,0,1,6,22,1,warm,2 light breeze,3 good
2022-07-26,35,Jul,Summer,0,1,6,49,1,hot,2 light breeze,4 very good
2022-07-27,35,Jul,Summer,0,1,6,26,1,hot,2 light breeze,3 good
2022-07-28,19,Jul,Summer,0,1,6,40,1,warm,2 light breeze,4 very good
2022-07-29,31,Jul,Summer,0,1,5,28,1,hot,1 light air,3 good
2022-07-30,16,Jul,Summer,0,1,6,40,1,warm,2 light breeze,4 very good
2022-07-31,30,Jul,Summer,0,1,3,36,1,hot,1 light air,4 very good
2022-08-01,19,Aug,Summer,0,1,7,42,1,warm,2 light breeze,4 very good
2022-08-02,23,Aug,Summer,0,1,4,29,1,hot,1 light air,3 good
2022-08-03,24,Aug,Summer,0,1,0,44,1,hot,0 calm,4 very good
2022-08-04,21,Aug,Summer,0,1,4,35,1,hot,1 light air,4 very good
2022-08-05,28,Aug,Summer,0,1,1,23,1,hot,0 calm,3 good
2022-08-06,18,Aug,Summer,0,1,10,53,1,warm,2 light breeze,4 very good
2022-08-07,22,Aug,Summer,0,1,5,38,1,hot,1 light air,4 very good
2022-08-08,26,Aug,Summer,0,1,6,40,1,hot,2 light breeze,4 very good
2022-08-09,13,Aug,Summer,0,1,7,20,1,warm,2 light breeze,3 good
2022-08-10,19,Aug,Summer,0,1,1,30,1,warm,0 calm,3 good
2022-08-11,23,Aug,Summer,0,1,1,38,1,hot,0 calm,4 very good
2022-08-12,27,Aug,Summer,0,1,7,39,1,hot,2 light breeze,4 very good
2022-08-13,28,Aug,Summer,0,1,3,44,1,hot,1 light air,4 very good
2022-08-14,22,Aug,Summer,0,1,3,24,1,hot,1 light air,3 good
2022-08-15,23,Aug,Summer,0,1,2,46,1,hot,1 light air,4 very good
2022-08-16,26,Aug,Summer,0,1,8,45,1,hot,2 light breeze,4 very good
2022-08-17,14,Aug,Summer,0,1,4,23,1,warm,1 light air,3 good
2022-08-18,24,Aug,Summer,0,1,8,34,1,hot,2 light breeze,4 very good
2022-08-19,14,Aug,Summer,0,1,8,18,1,warm,2 light breeze,3 good
2022-08-20,19,Aug,Summer,0,1,5,45,1,warm,1 light air,4 very good
2022-08-21,20,Aug,Summer,0,1,3,34,1,warm,1 light air,4 very good
2022-08-22,23,Aug,Summer,0,1,8,35,1,hot,2 light breeze,4 very good
2022-08-23,23,Aug,Summer,0,1,4,37,1,hot,1 light air,4 very good
2022-08-24,23,Aug,Summer,0,1,6,53,1,hot,2 light breeze,4 very good
2022-08-25,20,Aug,Summer,0,1,7,45,1,warm,2 light breeze,4 very good
2022-08-26,16,Aug,Summer,0,1,6,40,1,warm,2 light breeze,4 very good
