date,temperature,month,seasons,rain,sunlight,wind,mood,walk,temperature_category,wind_category,mood_category
2021-10-09,12,Oct,Autumn,0,1,5,7,1,warm,1 light air,2 okish
2021-10-10,14,Oct,Autumn,0,1,7,23,1,warm,2 light breeze,3 good
2021-10-11,9,Oct,Autumn,0,1,17,23,1,cold,3 gentle breeze,3 good
2021-10-12,7,Oct,Autumn,0,1,26,-24,1,cold,4 moderate breeze,1 bad
2021-10-13,10,Oct,Autumn,0,1,22,-13,1,cold,4 moderate breeze,1 bad
2021-10-14,14,Oct,Autumn,0,1,8,14,1,warm,2 light breeze,3 good
2021-10-15,13,Oct,Autumn,0,1,6,21,1,warm,2 light breeze,3 good
2021-10-16,10,Oct,Autumn,0,1,17,20,1,cold,3 gentle breeze,3 good
2021-10-17,9,Oct,Autumn,0,1,15,23,1,cold,3 gentle breeze,3 good
2021-10-18,9,Oct,Autumn,0,1,30,-29,1,cold,5 fresh breeze,0 very bad
2021-10-19,11,Oct,Autumn,0,1,1,6,1,warm,0 calm,2 okish
2021-10-20,12,Oct,Autumn,0,1,3,21,1,warm,1 light air,3 good
2021-10-21,11,Oct,Autumn,0,1,3,20,1,warm,1 light air,3 good
2021-10-22,14,Oct,Autumn,0,1,6,17,1,warm,2 light breeze,3 good
2021-10-23,8,Oct,Autumn,0,1,21,-16,0,cold,4 moderate breeze,1 bad
2021-10-24,7,Oct,Autumn,0,1,16,12,1,cold,3 gentle breeze,3 good
2021-10-25,9,Oct,Autumn,0,1,32,-25,0,cold,5 fresh breeze,0 very bad
2021-10-26,8,Oct,Autumn,0,1,32,-24,0,cold,5 fresh breeze,1 bad
2021-10-27,7,Oct,Autumn,0,1,18,28,1,cold,3 gentle breeze,3 good
2021-10-28,8,Oct,Autumn,0,1,19,17,1,cold,3 gentle breeze,3 good
2021-10-29,13,Oct,Autumn,0,1,1,18,1,warm,0 calm,3 good
2021-10-30,7,Oct,Autumn,0,1,25,-18,1,cold,4 moderate breeze,1 bad
2021-10-31,9,Oct,Autumn,0,1,24,-31,0,cold,4 moderate breeze,0 very bad
2021-11-01,4,Nov,Autumn,0,1,17,10,1,cold,3 gentle breeze,2 okish
2021-11-02,4,Nov,Autumn,0,1,17,9,1,cold,3 gentle breeze,2 okish
2021-11-03,5,Nov,Autumn,0,1,13,9,1,cold,3 gentle breeze,2 okish
2021-11-04,4,Nov,Autumn,1,0,43,-58,0,cold,6 strong breeze,0 very bad
2021-11-05,3,Nov,Autumn,0,1,13,13,1,cold,3 gentle breeze,3 good
2021-11-06,9,Nov,Autumn,0,1,20,-32,1,cold,3 gentle breeze,0 very bad
2021-11-07,7,Nov,Autumn,0,1,20,-26,0,cold,3 gentle breeze,0 very bad
2021-11-08,3,Nov,Autumn,0,1,25,-20,1,cold,4 moderate breeze,1 bad
2021-11-09,5,Nov,Autumn,0,1,13,7,1,cold,3 gentle breeze,2 okish
2021-11-10,3,Nov,Autumn,0,1,23,-22,1,cold,4 moderate breeze,1 bad
2021-11-11,7,Nov,Autumn,0,1,16,15,1,cold,3 gentle breeze,3 good
2021-11-12,9,Nov,Autumn,0,1,21,-15,0,cold,4 moderate breeze,1 bad
2021-11-13,5,Nov,Autumn,0,1,16,5,1,cold,3 gentle breeze,2 okish
2021-11-14,3,Nov,Autumn,0,1,26,-20,1,cold,4 moderate breeze,1 bad
2021-11-15,4,Nov,Autumn,0,1,21,-28,1,cold,4 moderate breeze,0 very bad
2021-11-16,8,Nov,Autumn,0,1,26,-11,1,cold,4 moderate breeze,1 bad
2021-11-17,8,Nov,Autumn,0,1,13,20,1,cold,3 gentle breeze,3 good
2021-11-18,3,Nov,Autumn,0,1,25,-25,1,cold,4 moderate breeze,0 very bad
2021-11-19,7,Nov,Autumn,0,1,31,-31,1,cold,5 fresh breeze,0 very bad
2021-11-20,7,Nov,Autumn,0,1,21,-27,1,cold,4 moderate breeze,0 very bad
2021-11-21,7,Nov,Autumn,0,1,12,22,1,cold,3 gentle breeze,3 good
2021-11-22,3,Nov,Autumn,0,1,26,-22,0,cold,4 moderate breeze,1 bad
2021-11-23,5,Nov,Autumn,0,1,28,-17,0,cold,4 moderate breeze,1 bad
2021-11-24,7,Nov,Autumn,0,1,19,21,1,cold,3 gentle breeze,3 good
2021-11-25,8,Nov,Autumn,0,1,12,21,1,cold,3 gentle breeze,3 good
2021-11-26,4,Nov,Autumn,0,1,21,-14,1,cold,4 moderate breeze,1 bad
2021-11-27,5,Nov,Autumn,0,1,13,15,1,cold,3 gentle breeze,3 good
2021-11-28,6,Nov,Autumn,0,1,16,18,1,cold,3 gentle breeze,3 good
2021-11-29,9,Nov,Autumn,1,0,37,-41,0,cold,5 fresh breeze,0 very bad
2021-11-30,7,Nov,Autumn,0,1,19,16,1,cold,3 gentle breeze,3 good
2021-12-01,5,Dec,Winter,1,0,30,-39,0,cold,5 fresh breeze,0 very bad
2021-12-02,-2,Dec,Winter,0,1,14,10,1,very cold,3 gentle breeze,2 okish
2021-12-03,3,Dec,Winter,0,1,23,-11,1,cold,4 moderate breeze,1 bad
2021-12-04,0,Dec,Winter,0,1,12,25,1,very cold,3 gentle breeze,3 good
2021-12-05,3,Dec,Winter,0,1,21,-28,1,cold,4 moderate breeze,0 very bad
2021-12-06,-3,Dec,Winter,0,1,34,-16,1,very cold,5 fresh breeze,1 bad
2021-12-07,-1,Dec,Winter,0,1,18,27,1,very cold,3 gentle breeze,3 good
2021-12-08,2,Dec,Winter,0,1,12,9,1,cold,3 gentle breeze,2 okish
2021-12-09,4,Dec,Winter,0,1,22,-34,1,cold,4 moderate breeze,0 very bad
2021-12-10,-1,Dec,Winter,0,1,23,-24,0,very cold,4 moderate breeze,1 bad
2021-12-11,0,Dec,Winter,0,1,18,25,1,very cold,3 gentle breeze,3 good
2021-12-12,-2,Dec,Winter,1,0,35,-40,0,very cold,5 fresh breeze,0 very bad
2021-12-13,-2,Dec,Winter,0,1,24,-30,1,very cold,4 moderate breeze,0 very bad
2021-12-14,-2,Dec,Winter,0,1,14,21,1,very cold,3 gentle breeze,3 good
2021-12-15,-4,Dec,Winter,0,1,25,-16,1,very cold,4 moderate breeze,1 bad
2021-12-16,2,Dec,Winter,0,1,26,-25,1,cold,4 moderate breeze,0 very bad
2021-12-17,-1,Dec,Winter,0,1,21,-33,0,very cold,4 moderate breeze,0 very bad
2021-12-18,-2,Dec,Winter,0,1,22,-24,0,very cold,4 moderate breeze,1 bad
2021-12-19,3,Dec,Winter,0,1,16,9,1,cold,3 gentle breeze,2 okish
2021-12-20,1,Dec,Winter,0,1,16,15,1,cold,3 gentle breeze,3 good
2021-12-21,-3,Dec,Winter,0,1,31,-28,1,very cold,5 fresh breeze,0 very bad
2021-12-22,5,Dec,Winter,0,1,19,23,1,cold,3 gentle breeze,3 good
2021-12-23,2,Dec,Winter,0,1,27,-36,0,cold,4 moderate breeze,0 very bad
2021-12-24,-4,Dec,Winter,0,1,16,23,1,very cold,3 gentle breeze,3 good
2021-12-25,0,Dec,Winter,0,1,22,-31,0,very cold,4 moderate breeze,0 very bad
2021-12-26,4,Dec,Winter,0,1,32,-26,1,cold,5 fresh breeze,0 very bad
2021-12-27,2,Dec,Winter,0,1,14,5,1,cold,3 gentle breeze,2 okish
2021-12-28,-1,Dec,Winter,0,1,26,-13,0,very cold,4 moderate breeze,1 bad
2021-12-29,-4,Dec,Winter,0,1,28,-18,1,very cold,4 moderate breeze,1 bad
2021-12-30,-1,Dec,Winter,0,1,20,-29,0,very cold,3 gentle breeze,0 very bad
2021-12-31,3,Dec,Winter,0,1,26,-18,1,cold,4 moderate breeze,1 bad
2022-01-01,-9,Jan,Winter,0,1,25,-24,0,very cold,4 moderate breeze,1 bad
2022-01-02,1,Jan,Winter,0,1,33,-22,0,cold,5 fresh breeze,1 bad
2022-01-03,-4,Jan,Winter,0,1,19,15,1,very cold,3 gentle breeze,3 good
2022-01-04,2,Jan,Winter,0,1,15,9,1,cold,3 gentle breeze,2 okish
2022-01-05,-1,Jan,Winter,0,1,16,9,1,very cold,3 gentle breeze,2 okish
2022-01-06,-8,Jan,Winter,1,0,35,-43,0,very cold,5 fresh breeze,0 very bad
2022-01-07,2,Jan,Winter,0,1,25,-16,1,cold,4 moderate breeze,1 bad
2022-01-08,2,Jan,Winter,0,1,23,-20,0,cold,4 moderate breeze,1 bad
2022-01-09,-6,Jan,Winter,0,1,28,-16,1,very cold,4 moderate breeze,1 bad
2022-01-10,-5,Jan,Winter,0,1,15,17,1,very cold,3 gentle breeze,3 good
2022-01-11,-7,Jan,Winter,1,0,46,-31,0,very cold,6 strong breeze,0 very bad
2022-01-12,-2,Jan,Winter,0,1,26,-33,0,very cold,4 moderate breeze,0 very bad
2022-01-13,-7,Jan,Winter,0,1,17,20,1,very cold,3 gentle breeze,3 good
2022-01-14,-6,Jan,Winter,0,1,19,7,1,very cold,3 gentle breeze,2 okish
2022-01-15,-1,Jan,Winter,0,1,25,-29,0,very cold,4 moderate breeze,0 very bad
2022-01-16,-6,Jan,Winter,0,1,27,-29,1,very cold,4 moderate breeze,0 very bad
2022-01-17,-6,Jan,Winter,1,0,48,-57,0,very cold,6 strong breeze,0 very bad
2022-01-18,0,Jan,Winter,0,1,16,7,1,very cold,3 gentle breeze,2 okish
2022-01-19,4,Jan,Winter,0,1,17,18,1,cold,3 gentle breeze,3 good
2022-01-20,3,Jan,Winter,0,1,22,-18,0,cold,4 moderate breeze,1 bad
2022-01-21,-8,Jan,Winter,0,1,22,-30,0,very cold,4 moderate breeze,0 very bad
2022-01-22,-8,Jan,Winter,0,1,14,13,1,very cold,3 gentle breeze,3 good
2022-01-23,-7,Jan,Winter,0,1,18,9,1,very cold,3 gentle breeze,2 okish
2022-01-24,-9,Jan,Winter,0,1,29,-37,1,very cold,5 fresh breeze,0 very bad
2022-01-25,-8,Jan,Winter,0,1,21,-25,1,very cold,4 moderate breeze,0 very bad
2022-01-26,4,Jan,Winter,0,1,31,-25,0,cold,5 fresh breeze,0 very bad
2022-01-27,-5,Jan,Winter,0,1,25,-17,1,very cold,4 moderate breeze,1 bad
2022-01-28,1,Jan,Winter,0,1,16,1,1,cold,3 gentle breeze,2 okish
2022-01-29,-6,Jan,Winter,0,1,19,11,1,very cold,3 gentle breeze,3 good
2022-01-30,-2,Jan,Winter,0,1,26,-33,0,very cold,4 moderate breeze,0 very bad
2022-01-31,-1,Jan,Winter,0,1,28,-23,1,very cold,4 moderate breeze,1 bad
2022-02-01,6,Feb,Winter,0,1,15,18,1,cold,3 gentle breeze,3 good
2022-02-02,6,Feb,Winter,0,1,17,21,1,cold,3 gentle breeze,3 good
2022-02-03,-4,Feb,Winter,0,1,15,16,1,very cold,3 gentle breeze,3 good
2022-02-04,4,Feb,Winter,0,1,27,-30,0,cold,4 moderate breeze,0 very bad
2022-02-05,1,Feb,Winter,0,1,17,11,1,cold,3 gentle breeze,3 good
2022-02-06,2,Feb,Winter,1,0,46,-55,0,cold,6 strong breeze,0 very bad
2022-02-07,3,Feb,Winter,0,1,18,7,1,cold,3 gentle breeze,2 okish
2022-02-08,-1,Feb,Winter,0,1,18,20,1,very cold,3 gentle breeze,3 good
2022-02-09,5,Feb,Winter,0,1,12,12,1,cold,3 gentle breeze,3 good
2022-02-10,0,Feb,Winter,0,1,30,-24,0,very cold,5 fresh breeze,1 bad
2022-02-11,-4,Feb,Winter,0,1,29,-12,1,very cold,5 fresh breeze,1 bad
2022-02-12,4,Feb,Winter,0,1,20,-27,0,cold,3 gentle breeze,0 very bad
2022-02-13,-5,Feb,Winter,0,1,22,-16,0,very cold,4 moderate breeze,1 bad
2022-02-14,-5,Feb,Winter,0,1,25,-27,1,very cold,4 moderate breeze,0 very bad
2022-02-15,-4,Feb,Winter,0,1,33,-19,0,very cold,5 fresh breeze,1 bad
2022-02-16,4,Feb,Winter,0,1,12,15,1,cold,3 gentle breeze,3 good
2022-02-17,-3,Feb,Winter,0,1,30,-18,0,very cold,5 fresh breeze,1 bad
2022-02-18,-1,Feb,Winter,0,1,29,-31,1,very cold,5 fresh breeze,0 very bad
2022-02-19,1,Feb,Winter,0,1,16,13,1,cold,3 gentle breeze,3 good
2022-02-20,0,Feb,Winter,0,1,14,8,1,very cold,3 gentle breeze,2 okish
2022-02-21,3,Feb,Winter,0,1,15,6,1,cold,3 gentle breeze,2 okish
2022-02-22,4,Feb,Winter,0,1,23,-35,0,cold,4 moderate breeze,0 very bad
2022-02-23,-2,Feb,Winter,0,1,24,-27,1,very cold,4 moderate breeze,0 very bad
2022-02-24,2,Feb,Winter,0,1,26,-27,1,cold,4 moderate breeze,0 very bad
2022-02-25,-3,Feb,Winter,0,1,32,-21,1,very cold,5 fresh breeze,1 bad
2022-02-26,4,Feb,Winter,0,1,23,-20,0,cold,4 moderate breeze,1 bad
2022-02-27,1,Feb,Winter,0,1,15,20,1,cold,3 gentle breeze,3 good
2022-02-28,-4,Feb,Winter,0,1,28,-23,0,very cold,4 moderate breeze,1 bad
2022-03-01,10,Mar,Spring,0,1,31,-25,1,cold,5 fresh breeze,0 very bad
2022-03-02,4,Mar,Spring,0,1,21,-22,1,cold,4 moderate breeze,1 bad
2022-03-03,9,Mar,Spring,0,1,28,-25,1,cold,4 moderate breeze,0 very bad
2022-03-04,5,Mar,Spring,0,1,12,22,1,cold,3 gentle breeze,3 good
2022-03-05,5,Mar,Spring,0,1,26,-31,1,cold,4 moderate breeze,0 very bad
2022-03-06,5,Mar,Spring,0,1,29,-34,1,cold,5 fresh breeze,0 very bad
2022-03-07,10,Mar,Spring,0,1,21,-19,0,cold,4 moderate breeze,1 bad
2022-03-08,2,Mar,Spring,0,1,17,14,1,cold,3 gentle breeze,3 good
2022-03-09,9,Mar,Spring,0,1,13,21,1,cold,3 gentle breeze,3 good
2022-03-10,10,Mar,Spring,0,1,27,-20,0,cold,4 moderate breeze,1 bad
2022-03-11,2,Mar,Spring,0,1,23,-30,0,cold,4 moderate breeze,0 very bad
2022-03-12,3,Mar,Spring,0,1,17,24,1,cold,3 gentle breeze,3 good
2022-03-13,10,Mar,Spring,0,1,34,-29,1,cold,5 fresh breeze,0 very bad
2022-03-14,5,Mar,Spring,0,1,32,-18,1,cold,5 fresh breeze,1 bad
2022-03-15,4,Mar,Spring,0,1,18,5,1,cold,3 gentle breeze,2 okish
2022-03-16,8,Mar,Spring,0,1,25,-32,1,cold,4 moderate breeze,0 very bad
2022-03-17,10,Mar,Spring,0,1,11,18,1,cold,2 light breeze,3 good
2022-03-18,2,Mar,Spring,0,1,25,-10,1,cold,4 moderate breeze,1 bad
2022-03-19,2,Mar,Spring,0,1,16,11,1,cold,3 gentle breeze,3 good
2022-03-20,2,Mar,Spring,0,1,19,27,1,cold,3 gentle breeze,3 good
2022-03-21,7,Mar,Spring,0,1,29,-16,0,cold,5 fresh breeze,1 bad
2022-03-22,5,Mar,Spring,0,1,12,10,1,cold,3 gentle breeze,2 okish
2022-03-23,3,Mar,Spring,0,1,14,11,1,cold,3 gentle breeze,3 good
2022-03-24,8,Mar,Spring,1,0,40,-35,0,cold,6 strong breeze,0 very bad
2022-03-25,8,Mar,Spring,0,1,21,-28,0,cold,4 moderate breeze,0 very bad
2022-03-26,9,Mar,Spring,0,1,19,19,1,cold,3 gentle breeze,3 good
2022-03-27,3,Mar,Spring,0,1,27,-16,0,cold,4 moderate breeze,1 bad
2022-03-28,5,Mar,Spring,0,1,11,19,1,cold,2 light breeze,3 good
2022-03-29,6,Mar,Spring,0,1,24,-26,1,cold,4 moderate breeze,0 very bad
2022-03-30,4,Mar,Spring,0,1,16,11,1,cold,3 gentle breeze,3 good
2022-03-31,6,Mar,Spring,0,1,27,-36,1,cold,4 moderate breeze,0 very bad
2022-04-01,10,Apr,Spring,0,1,22,-28,0,cold,4 moderate breeze,0 very bad
2022-04-02,10,Apr,Spring,0,1,28,-17,0,cold,4 moderate breeze,1 bad
2022-04-03,5,Apr,Spring,0,1,19,11,1,cold,3 gentle breeze,3 good
2022-04-04,5,Apr,Spring,0,1,14,5,1,cold,3 gentle breeze,2 okish
2022-04-05,6,Apr,Spring,0,1,14,25,1,cold,3 gentle breeze,3 good
2022-04-06,14,Apr,Spring,0,1,8,13,1,warm,2 light breeze,3 good
2022-04-07,5,Apr,Spring,0,1,32,-14,1,cold,5 fresh breeze,1 bad
2022-04-08,4,Apr,Spring,0,1,24,-25,1,cold,4 moderate breeze,0 very bad
2022-04-09,4,Apr,Spring,0,1,14,9,1,cold,3 gentle breeze,2 okish
2022-04-10,13,Apr,Spring,0,1,7,20,1,warm,2 light breeze,3 good
2022-04-11,11,Apr,Spring,0,1,4,26,1,warm,1 light air,3 good
2022-04-12,7,Apr,Spring,0,1,13,0,0,cold,3 gentle breeze,1 bad
2022-04-13,11,Apr,Spring,0,1,2,19,1,warm,1 light air,3 good
2022-04-14,6,Apr,Spring,1,0,39,-36,1,cold,6 strong breeze,0 very bad
2022-04-15,10,Apr,Spring,1,0,47,-56,0,cold,6 strong breeze,0 very bad
2022-04-16,4,Apr,Spring,0,1,33,-29,1,cold,5 fresh breeze,0 very bad
2022-04-17,12,Apr,Spring,0,1,5,5,1,warm,1 light air,2 okish
2022-04-18,11,Apr,Spring,0,1,3,24,1,warm,1 light air,3 good
2022-04-19,13,Apr,Spring,0,1,9,11,1,warm,2 light breeze,3 good
2022-04-20,13,Apr,Spring,0,1,8,10,1,warm,2 light breeze,2 okish
2022-04-21,14,Apr,Spring,0,1,8,11,1,warm,2 light breeze,3 good
2022-04-22,6,Apr,Spring,0,1,16,25,1,cold,3 gentle breeze,3 good
2022-04-23,5,Apr,Spring,0,1,19,18,1,cold,3 gentle breeze,3 good
2022-04-24,13,Apr,Spring,1,0,23,-42,0,warm,4 moderate breeze,0 very bad
2022-04-25,4,Apr,Spring,0,1,13,12,1,cold,3 gentle breeze,3 good
2022-04-26,12,Apr,Spring,1,0,22,-51,0,warm,4 moderate breeze,0 very bad
2022-04-27,4,Apr,Spring,1,0,48,-53,0,cold,6 strong breeze,0 very bad
2022-04-28,6,Apr,Spring,0,1,23,-17,0,cold,4 moderate breeze,1 bad
2022-04-29,9,Apr,Spring,0,1,27,-13,1,cold,4 moderate breeze,1 bad
2022-04-30,8,Apr,Spring,0,1,25,-26,0,cold,4 moderate breeze,0 very bad
2022-05-01,10,May,Spring,0,1,25,-34,1,cold,4 moderate breeze,0 very bad
2022-05-02,11,May,Spring,0,1,5,9,1,warm,1 light air,2 okish
2022-05-03,9,May,Spring,0,1,20,-25,0,cold,3 gentle breeze,0 very bad
2022-05-04,15,May,Spring,0,1,6,41,1,warm,2 light breeze,4 very good
2022-05-05,9,May,Spring,0,1,16,8,1,cold,3 gentle breeze,2 okish
2022-05-06,13,May,Spring,0,1,7,22,1,warm,2 light breeze,3 good
2022-05-07,13,May,Spring,0,1,6,7,1,warm,2 light breeze,2 okish
2022-05-08,11,May,Spring,0,1,4,7,1,warm,1 light air,2 okish
2022-05-09,17,May,Spring,0,1,7,47,1,warm,2 light breeze,4 very good
2022-05-10,15,May,Spring,0,1,8,38,1,warm,2 light breeze,4 very good
2022-05-11,14,May,Spring,0,1,5,12,1,warm,1 light air,3 good
2022-05-12,10,May,Spring,0,1,10,6,1,cold,2 light breeze,2 okish
2022-05-13,10,May,Spring,0,1,25,-31,1,cold,4 moderate breeze,0 very bad
2022-05-14,12,May,Spring,0,1,8,13,1,warm,2 light breeze,3 good
2022-05-15,8,May,Spring,0,1,28,-20,0,cold,4 moderate breeze,1 bad
2022-05-16,13,May,Spring,0,1,2,11,1,warm,1 light air,3 good
2022-05-17,15,May,Spring,0,1,7,48,1,warm,2 light breeze,4 very good
2022-05-18,11,May,Spring,0,1,7,11,1,warm,2 light breeze,3 good
2022-05-19,12,May,Spring,0,1,7,9,1,warm,2 light breeze,2 okish
2022-05-20,10,May,Spring,1,0,38,-52,0,cold,5 fresh breeze,0 very bad
2022-05-21,16,May,Spring,0,1,6,47,1,warm,2 light breeze,4 very good
2022-05-22,9,May,Spring,0,1,30,-23,0,cold,5 fresh breeze,1 bad
2022-05-23,13,May,Spring,0,1,6,11,1,warm,2 light breeze,3 good
2022-05-24,10,May,Spring,0,1,19,17,1,cold,3 gentle breeze,3 good
2022-05-25,10,May,Spring,1,0,51,-37,1,cold,6 strong breeze,0 very bad
2022-05-26,17,May,Spring,1,0,17,23,1,warm,3 gentle breeze,3 good
2022-05-27,16,May,Spring,0,1,6,42,1,warm,2 light breeze,4 very good
2022-05-28,10,May,Spring,0,1,26,-32,0,cold,4 moderate breeze,0 very bad
2022-05-29,8,May,Spring,0,1,31,-16,1,cold,5 fresh breeze,1 bad
2022-05-30,11,May,Spring,0,1,9,17,1,warm,2 light breeze,3 good
2022-05-31,9,May,Spring,0,1,20,-36,1,cold,3 gentle breeze,0 very bad
2022-06-01,23,Jun,Summer,0,1,3,46,1,hot,1 light air,4 very good
2022-06-02,12,Jun,Summer,0,1,9,17,1,warm,2 light breeze,3 good
2022-06-03,20,Jun,Summer,0,1,2,48,1,warm,1 light air,4 very good
2022-06-04,22,Jun,Summer,0,1,2,27,1,hot,1 light air,3 good
2022-06-05,12,Jun,Summer,0,1,4,17,1,warm,1 light air,3 good
2022-06-06,24,Jun,Summer,0,1,5,51,1,hot,1 light air,4 very good
2022-06-07,20,Jun,Summer,0,1,9,28,1,warm,2 light breeze,3 good
2022-06-08,21,Jun,Summer,0,1,5,41,1,hot,1 light air,4 very good
2022-06-09,23,Jun,Summer,0,1,1,41,1,hot,0 calm,4 very good
2022-06-10,24,Jun,Summer,0,1,9,40,1,hot,2 light breeze,4 very good
2022-06-11,23,Jun,Summer,0,1,10,49,1,hot,2 light breeze,4 very good
2022-06-12,19,Jun,Summer,0,1,7,41,1,warm,2 light breeze,4 very good
2022-06-13,24,Jun,Summer,0,1,1,45,1,hot,0 calm,4 very good
2022-06-14,20,Jun,Summer,1,0,33,-15,0,warm,5 fresh breeze,1 bad
2022-06-15,12,Jun,Summer,0,1,6,23,1,warm,2 light breeze,3 good
2022-06-16,16,Jun,Summer,0,1,3,30,1,warm,1 light air,3 good
2022-06-17,21,Jun,Summer,0,1,9,52,1,hot,2 light breeze,4 very good
2022-06-18,13,Jun,Summer,0,1,2,22,1,warm,1 light air,3 good
2022-06-19,12,Jun,Summer,0,1,5,19,1,warm,1 light air,3 good
2022-06-20,16,Jun,Summer,0,1,6,45,1,warm,2 light breeze,4 very good
2022-06-21,19,Jun,Summer,0,1,6,33,1,warm,2 light breeze,4 very good
2022-06-22,15,Jun,Summer,0,1,9,50,1,warm,2 light breeze,4 very good
2022-06-23,23,Jun,Summer,0,1,4,38,1,hot,1 light air,4 very good
2022-06-24,19,Jun,Summer,0,1,8,34,1,warm,2 light breeze,4 very good
2022-06-25,12,Jun,Summer,1,0,16,5,1,warm,3 gentle breeze,2 okish
2022-06-26,18,Jun,Summer,0,1,1,42,1,warm,0 calm,4 very good
2022-06-27,11,Jun,Summer,0,1,2,6,1,warm,1 light air,2 okish
2022-06-28,22,Jun,Summer,1,0,24,-10,0,hot,4 moderate breeze,1 bad
2022-06-29,13,Jun,Summer,0,1,8,18,1,warm,2 light breeze,3 good
2022-06-30,17,Jun,Summer,0,1,8,39,1,warm,2 light breeze,4 very good
2022-07-01,21,Jul,Summer,0,1,7,27,1,hot,2 light breeze,3 good
2022-07-02,31,Jul,Summer,0,1,7,46,1,hot,2 light breeze,4 very good
2022-07-03,15,Jul,Summer,0,1,8,32,1,warm,2 light breeze,4 very good
2022-07-04,14,Jul,Summer,0,1,6,19,1,warm,2 light breeze,3 good
2022-07-05,25,Jul,Summer,0,1,4,49,1,hot,1 light air,4 very good
2022-07-06,31,Jul,Summer,0,1,1,39,1,hot,0 calm,4 very good
2022-07-07,18,Jul,Summer,0,1,5,33,1,warm,1 light air,4 very good
2022-07-08,30,Jul,Summer,0,1,6,37,1,hot,2 light breeze,4 very good
2022-07-09,22,Jul,Summer,0,1,5,40,1,hot,1 light air,4 very good
2022-07-10,22,Jul,Summer,0,1,6,46,1,hot,2 light breeze,4 very good
2022-07-11,21,Jul,Summer,0,1,7,41,1,hot,2 light breeze,4 very good
2022-07-12,14,Jul,Summer,0,1,10,23,1,warm,2 light breeze,3 good
2022-07-13,18,Jul,Summer,0,1,4,32,1,warm,1 light air,4 very good
2022-07-14,29,Jul,Summer,0,1,4,25,1,hot,1 light air,3 good
2022-07-15,28,Jul,Summer,0,1,8,53,1,hot,2 light breeze,4 very good
2022-07-16,30,Jul,Summer,0,1,4,55,1,hot,1 light air,4 very good
2022-07-17,22,Jul,Summer,0,1,8,43,1,hot,2 light breeze,4 very good
2022-07-18,26,Jul,Summer,0,1,2,32,1,hot,1 light air,4 very good
2022-07-19,31,Jul,Summer,0,1,7,45,1,hot,2 light breeze,4 very good
2022-07-20,32,Jul,Summer,1,0,30,-8,1,hot,5 fresh breeze,1 bad
2022-07-21,25,Jul,Summer,0,1,9,43,1,hot,2 light breeze,4 very good
2022-07-22,34,Jul,Summer,0,1,4,39,1,hot,1 light air,4 very good
2022-07-23,16,Jul,Summer,0,1,7,48,1,warm,2 light breeze,4 very good
2022-07-24,31,Jul,Summer,0,1,4,46,1,hot,1 light air,4 very good
2022-07-25,28,Jul,Summer,0,1,5,50,1,hot,1 light air,4 very good
2022-07-26,19,Jul,Summer,0,1,4,40,1,warm,1 light air,4 very good
2022-07-27,24,Jul,Summer,0,1,4,41,1,hot,1 light air,4 very good
2022-07-28,32,Jul,Summer,0,1,2,46,1,hot,1 light air,4 very good
2022-07-29,21,Jul,Summer,0,1,5,42,1,hot,1 light air,4 very good
2022-07-30,21,Jul,Summer,0,1,2,51,1,hot,1 light air,4 very good
2022-07-31,23,Jul,Summer,0,1,4,41,1,hot,1 light air,4 very good
2022-08-01,27,Aug,Summer,0,1,6,24,1,hot,2 light breeze,3 good
2022-08-02,13,Aug,Summer,0,1,2,10,1,warm,1 light air,2 okish
2022-08-03,25,Aug,Summer,0,1,5,30,1,hot,1 light air,3 good
2022-08-04,28,Aug,Summer,0,1,7,50,1,hot,2 light breeze,4 very good
2022-08-05,28,Aug,Summer,0,1,5,42,1,hot,1 light air,4 very good
2022-08-06,28,Aug,Summer,0,1,1,29,1,hot,0 calm,3 good
2022-08-07,17,Aug,Summer,0,1,3,45,1,warm,1 light air,4 very good
2022-08-08,20,Aug,Summer,0,1,6,39,1,warm,2 light breeze,4 very good
2022-08-09,24,Aug,Summer,0,1,9,51,1,hot,2 light breeze,4 very good
2022-08-10,13,Aug,Summer,0,1,3,12,1,warm,1 light air,3 good
2022-08-11,23,Aug,Summer,0,1,7,32,1,hot,2 light breeze,4 very good
2022-08-12,16,Aug,Summer,0,1,9,42,1,warm,2 light breeze,4 very good
2022-08-13,20,Aug,Summer,0,1,6,34,1,warm,2 light breeze,4 very good
2022-08-14,16,Aug,Summer,0,1,4,38,1,warm,1 light air,4 very good
2022-08-15,16,Aug,Summer,0,1,9,49,1,warm,2 light breeze,4 very good
2022-08-16,27,Aug,Summer,0,1,5,43,1,hot,1 light air,4 very good
2022-08-17,27,Aug,Summer,0,1,9,46,1,hot,2 light breeze,4 very good
2022-08-18,22,Aug,Summer,0,1,4,28,1,hot,1 light air,3 good
2022-08-19,20,Aug,Summer,0,1,5,37,1,warm,1 light air,4 very good
2022-08-20,26,Aug,Summer,0,1,8,48,1,hot,2 light breeze,4 very good
2022-08-21,24,Aug,Summer,0,1,4,43,1,hot,1 light air,4 very good
2022-08-22,27,Aug,Summer,0,1,0,31,1,hot,0 calm,4 very good
2022-08-23,15,Aug,Summer,0,1,4,40,1,warm,1 light air,4 very good
2022-08-24,19,Aug,Summer,0,1,3,25,1,warm,1 light air,3 good
2022-08-25,28,Aug,Summer,0,1,7,37,1,hot,2 light breeze,4 very good
